split	image_name	label_file	line_no	class_id	class_name	x_center	y_center	width	height	issue_type	action	reviewer	note	class_label	duplicate	dataset_action	x_center_clean	y_center_clean	width_clean	height_clean
train	Mixed(8)	Mixed(8).txt	1	2	Healthy	0.577544	0.130231	0.065589	0.162222	none	keep	¿Ãµø«ı		Healthy	0	include	0.577544	0.130231	0.065589	0.162222
train	Mixed(8)	Mixed(8).txt	2	2	Healthy	0.630299	0.800843	0.185349	0.398315	none	keep	¿Ãµø«ı		Healthy	0	include	0.630299	0.800843	0.185349	0.398315
train	Mixed(8)	Mixed(8).txt	3	2	Healthy	0.449227	0.454671	0.248078	0.527213	none	keep	¿Ãµø«ı		Healthy	0	include	0.449227	0.454671	0.248078	0.527213
train	Mixed(8)	Mixed(8).txt	4	2	Healthy	0.132711	0.467343	0.205307	0.278815	none	keep	¿Ãµø«ı		Healthy	0	include	0.132711	0.467343	0.205307	0.278815
train	Mixed(8)	Mixed(8).txt	5	2	Healthy	0.029284	0.448333	0.058568	0.418222	none	keep	¿Ãµø«ı		Healthy	0	include	0.029284	0.448333	0.058568	0.418222
train	Mixed(8)	Mixed(8).txt	6	2	Healthy	0.628159	0.255699	0.075568	0.195176	none	keep	¿Ãµø«ı		Healthy	0	include	0.628159	0.255699	0.075568	0.195176
train	Mixed(8)	Mixed(8).txt	7	2	Healthy	0.253185	0.193597	0.069859	0.152083	none	keep	¿Ãµø«ı		Healthy	0	include	0.253185	0.193597	0.069859	0.152083
train	Mixed(8)	Mixed(8).txt	8	2	Healthy	0.671643	0.254431	0.05988	0.192639	none	keep	¿Ãµø«ı		Healthy	0	include	0.671643	0.254431	0.05988	0.192639
train	Mixed(80)	Mixed(80).txt	1	2	Healthy	0.765583	0.717586	0.083963	0.067307	none	keep	¿Ãµø«ı	¥©∂Ù ∏¡∞Ì ¿÷¿Ω 4∞≥	Healthy	0	include	0.765583	0.717586	0.083963	0.067307
train	Mixed(80)	Mixed(80).txt	2	2	Healthy	0.459088	0.563779	0.079769	0.052547	none	keep	¿Ãµø«ı		Healthy	0	include	0.459088	0.563779	0.079769	0.052547
train	Mixed(80)	Mixed(80).txt	3	2	Healthy	0.53519	0.509461	0.057731	0.03838	none	keep	¿Ãµø«ı		Healthy	0	include	0.53519	0.509461	0.057731	0.03838
train	Mixed(80)	Mixed(80).txt	4	2	Healthy	0.551981	0.596844	0.072426	0.053729	none	keep	¿Ãµø«ı		Healthy	0	include	0.551981	0.596844	0.072426	0.053729
train	Mixed(80)	Mixed(80).txt	5	2	Healthy	0.518394	0.540164	0.06612	0.046641	none	keep	¿Ãµø«ı		Healthy	0	include	0.518394	0.540164	0.06612	0.046641
train	Mixed(80)	Mixed(80).txt	6	1	Anthracnose	0.393491	0.566732	0.072426	0.05963	none	keep	¿Ãµø«ı		Disease	0	include	0.393491	0.566732	0.072426	0.05963
train	Mixed(80)	Mixed(80).txt	7	2	Healthy	0.843782	0.565552	0.082917	0.076167	none	keep	¿Ãµø«ı		Healthy	0	include	0.843782	0.565552	0.082917	0.076167
train	Mixed(83)	Mixed(83).txt	1	2	Healthy	0.694935	0.56587	0.057093	0.044042	none	keep	¿Ãµø«ı		Healthy	0	include	0.694935	0.56587	0.057093	0.044042
train	Mixed(83)	Mixed(83).txt	2	3	Scab	0.851194	0.709641	0.158907	0.126323	none	keep	¿Ãµø«ı		Disease	0	include	0.851194	0.709641	0.158907	0.126323
train	Mixed(83)	Mixed(83).txt	3	2	Healthy	0.867083	0.922969	0.122889	0.078656	none	keep	¿Ãµø«ı		Healthy	0	include	0.867083	0.922969	0.122889	0.078656
train	Mixed(83)	Mixed(83).txt	4	2	Healthy	0.292037	0.480997	0.158222	0.14038	none	keep	¿Ãµø«ı		Healthy	0	include	0.292037	0.480997	0.158222	0.14038
train	Mixed(83)	Mixed(83).txt	5	2	Healthy	0.59706	0.503938	0.13212	0.116521	none	keep	¿Ãµø«ı		Healthy	0	include	0.59706	0.503938	0.13212	0.116521
train	Mixed(85)	Mixed(85).txt	1	3	Scab	0.341764	0.640401	0.059972	0.040292	none	keep	¿Ãµø«ı		Disease	0	include	0.341764	0.640401	0.059972	0.040292
train	Mixed(85)	Mixed(85).txt	2	2	Healthy	0.529889	0.918565	0.108333	0.076172	none	keep	¿Ãµø«ı		Healthy	0	include	0.529889	0.918565	0.108333	0.076172
train	Mixed(85)	Mixed(85).txt	3	2	Healthy	0.386435	0.566266	0.058426	0.04175	none	keep	¿Ãµø«ı		Healthy	0	include	0.386435	0.566266	0.058426	0.04175
train	Mixed(85)	Mixed(85).txt	4	2	Healthy	0.389593	0.484549	0.093167	0.077276	none	keep	¿Ãµø«ı		Healthy	0	include	0.389593	0.484549	0.093167	0.077276
train	Mixed(85)	Mixed(85).txt	5	2	Healthy	0.25063	0.505422	0.146852	0.115469	none	keep	¿Ãµø«ı		Healthy	0	include	0.25063	0.505422	0.146852	0.115469
train	Mixed(85)	Mixed(85).txt	6	3	Scab	0.500838	0.707862	0.151583	0.122745	none	keep	¿Ãµø«ı		Disease	0	include	0.500838	0.707862	0.151583	0.122745
train	Mixed(85)	Mixed(85).txt	7	3	Scab	0.745708	0.911188	0.088287	0.079646	none	keep	¿Ãµø«ı		Disease	0	include	0.745708	0.911188	0.088287	0.079646
train	Mixed(86)	Mixed(86).txt	1	2	Healthy	0.129549	0.504426	0.075193	0.116315	none	keep	¿Ãµø«ı		Healthy	0	include	0.129549	0.504426	0.075193	0.116315
train	Mixed(86)	Mixed(86).txt	2	2	Healthy	0.952695	0.367282	0.094609	0.394083	ambiguous	hold	¿Ãµø«ı		Healthy	0	include	0.952695	0.367282	0.094609	0.394083
train	Mixed(86)	Mixed(86).txt	3	2	Healthy	0.936583	0.625949	0.126833	0.407972	ambiguous	hold	¿Ãµø«ı		Healthy	0	include	0.936583	0.625949	0.126833	0.407972
train	Mixed(86)	Mixed(86).txt	4	2	Healthy	0.435198	0.721398	0.430646	0.557204	none	keep	¿Ãµø«ı		Healthy	0	include	0.435198	0.721398	0.430646	0.557204
train	Mixed(86)	Mixed(86).txt	5	2	Healthy	0.277003	0.467102	0.182609	0.270815	none	keep	¿Ãµø«ı		Healthy	0	include	0.277003	0.467102	0.182609	0.270815
train	Mixed(87)	Mixed(87).txt	1	2	Healthy	0.472794	0.526995	0.261703	0.616287	none	keep	¿Ãµø«ı		Healthy	0	include	0.472794	0.526995	0.261703	0.616287
train	Mixed(88)	Mixed(88).txt	1	1	Anthracnose	0.350906	0.336509	0.406594	0.647704	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Disease	0	include	0.350906	0.336509	0.406594	0.647704
train	Mixed(90)	Mixed(90).txt	1	2	Healthy	0.861419	0.390764	0.128693	0.281861	none	keep	¿Ãµø«ı		Healthy	0	include	0.861419	0.390764	0.128693	0.281861
train	Mixed(90)	Mixed(90).txt	2	2	Healthy	0.372383	0.399917	0.171932	0.428296	none	keep	¿Ãµø«ı		Healthy	0	include	0.372383	0.399917	0.171932	0.428296
train	Mixed(90)	Mixed(90).txt	3	2	Healthy	0.979357	0.400829	0.041286	0.17388	ambiguous	hold	¿Ãµø«ı		Healthy	0	include	0.979357	0.400829	0.041286	0.17388
train	Mixed(90)	Mixed(90).txt	4	2	Healthy	0.487177	0.725713	0.177083	0.439278	none	keep	¿Ãµø«ı		Healthy	0	include	0.487177	0.725713	0.177083	0.439278
train	Mixed(90)	Mixed(90).txt	5	2	Healthy	0.288237	0.532745	0.034505	0.08788	none	keep	¿Ãµø«ı		Healthy	0	include	0.288237	0.532745	0.034505	0.08788
train	Mixed(90)	Mixed(90).txt	6	2	Healthy	0.271477	0.49013	0.004172	0.002833	ambiguous	hold	¿Ãµø«ı		Healthy	0	include	0.271477	0.49013	0.004172	0.002833
train	Mixed(92)	Mixed(92).txt	1	1	Anthracnose	0.659768	0.519852	0.122016	0.238222	none	keep	¿Ãµø«ı		Disease	0	include	0.659768	0.519852	0.122016	0.238222
train	Mixed(92)	Mixed(92).txt	2	2	Healthy	0.441341	0.480153	0.190651	0.410583	none	keep	¿Ãµø«ı		Healthy	0	include	0.441341	0.480153	0.190651	0.410583
train	Mixed(96)	Mixed(96).txt	1	2	Healthy	0.870479	0.679079	0.259042	0.574417	none	keep	¿Ãµø«ı		Healthy	0	include	0.870479	0.679079	0.259042	0.574417
train	Mixed(96)	Mixed(96).txt	2	2	Healthy	0.454096	0.482514	0.310818	0.626824	none	keep	¿Ãµø«ı		Healthy	0	include	0.454096	0.482514	0.310818	0.626824
train	Mixed(96)	Mixed(96).txt	3	2	Healthy	0.540094	0.207949	0.288708	0.415898	none	keep	¿Ãµø«ı		Healthy	0	include	0.540094	0.207949	0.288708	0.415898
train	Mixed(96)	Mixed(96).txt	4	2	Healthy	0.100807	0.396241	0.201615	0.655222	none	keep	¿Ãµø«ı		Healthy	0	include	0.100807	0.396241	0.201615	0.655222
train	Mixed(97)	Mixed(97).txt	1	2	Healthy	0.93682	0.777838	0.126359	0.444324	none	keep	¿Ãµø«ı		Healthy	0	include	0.93682	0.777838	0.126359	0.444324
train	Mixed(97)	Mixed(97).txt	2	2	Healthy	0.785802	0.728222	0.244479	0.511074	none	keep	¿Ãµø«ı		Healthy	0	include	0.785802	0.728222	0.244479	0.511074
train	Mixed(97)	Mixed(97).txt	3	2	Healthy	0.400654	0.56769	0.272734	0.561306	none	keep	¿Ãµø«ı		Healthy	0	include	0.400654	0.56769	0.272734	0.561306
train	Mixed(97)	Mixed(97).txt	4	1	Anthracnose	0.481125	0.248819	0.251854	0.487046	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Disease	0	include	0.481125	0.248819	0.251854	0.487046
train	Mixed(97)	Mixed(97).txt	5	2	Healthy	0.089146	0.493435	0.178292	0.583148	none	keep	¿Ãµø«ı		Healthy	0	include	0.089146	0.493435	0.178292	0.583148
train	Mixed(98)	Mixed(98).txt	1	2	Healthy	0.863201	0.754907	0.249391	0.490185	none	keep	¿Ãµø«ı		Healthy	0	include	0.863201	0.754907	0.249391	0.490185
train	Mixed(98)	Mixed(98).txt	2	2	Healthy	0.661721	0.699824	0.234651	0.506704	none	keep	¿Ãµø«ı		Healthy	0	include	0.661721	0.699824	0.234651	0.506704
train	Mixed(98)	Mixed(98).txt	3	2	Healthy	0.288859	0.546944	0.289938	0.537278	none	keep	¿Ãµø«ı		Healthy	0	include	0.288859	0.546944	0.289938	0.537278
train	Mixed(98)	Mixed(98).txt	4	1	Anthracnose	0.374857	0.237435	0.255536	0.47487	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Disease	0	include	0.374857	0.237435	0.255536	0.47487
train	Mixed(98)	Mixed(98).txt	5	2	Healthy	0.455326	0.736958	0.055286	0.117935	none	keep	¿Ãµø«ı		Healthy	0	include	0.455326	0.736958	0.055286	0.117935
train	Mixed(98)	Mixed(98).txt	6	2	Healthy	0.832487	0.043051	0.084766	0.086102	ambiguous	hold	¿Ãµø«ı		Healthy	0	include	0.832487	0.043051	0.084766	0.086102
train	Scab (10)	Scab (10).txt	1	3	Scab	0.534277	0.677617	0.418247	0.360043	none	keep	¿Ãµø«ı		Disease	0	include	0.534277	0.677617	0.418247	0.360043
train	Scab (100)	Scab (100).txt	1	3	Scab	0.527778	0.6148	0.350116	0.401476	none	keep	¿Ãµø«ı		Disease	0	include	0.527778	0.6148	0.350116	0.401476
train	Scab (101)	Scab (101).txt	1	3	Scab	0.491609	0.720052	0.607639	0.559896	none	keep	¿Ãµø«ı		Disease	0	include	0.491609	0.720052	0.607639	0.559896
train	Scab (102)	Scab (102).txt	1	3	Scab	0.481481	0.659288	0.558449	0.642361	none	keep	¿Ãµø«ı		Disease	0	include	0.481481	0.659288	0.558449	0.642361
train	Scab (103)	Scab (103).txt	1	3	Scab	0.469907	0.561632	0.668403	0.555556	none	keep	¿Ãµø«ı		Disease	0	include	0.469907	0.561632	0.668403	0.555556
train	Scab (105)	Scab (105).txt	1	3	Scab	0.491609	0.652778	0.538194	0.442708	none	keep	¿Ãµø«ı		Disease	0	include	0.491609	0.652778	0.538194	0.442708
train	Scab (108)	Scab (108).txt	1	3	Scab	0.487269	0.491102	0.471644	0.384115	none	keep	¿Ãµø«ı		Disease	0	include	0.487269	0.491102	0.471644	0.384115
train	Scab (109)	Scab (109).txt	1	3	Scab	0.511863	0.644097	0.625	0.538194	none	keep	¿Ãµø«ı		Disease	0	include	0.511863	0.644097	0.625	0.538194
train	Scab (11)	Scab (11).txt	1	3	Scab	0.539352	0.674479	0.350116	0.451389	none	keep	¿Ãµø«ı		Disease	0	include	0.539352	0.674479	0.350116	0.451389
train	Scab (110)	Scab (110).txt	1	3	Scab	0.597222	0.651693	0.760995	0.583767	none	keep	¿Ãµø«ı		Disease	0	include	0.597222	0.651693	0.760995	0.583767
train	Scab (111)	Scab (111).txt	1	3	Scab	0.55816	0.628906	0.729167	0.659722	none	keep	¿Ãµø«ı		Disease	0	include	0.55816	0.628906	0.729167	0.659722
train	Scab (113)	Scab (113).txt	1	3	Scab	0.5693	0.722222	0.8614	0.555556	none	keep	¿Ãµø«ı		Disease	0	include	0.5693	0.722222	0.8614	0.555556
train	Scab (114)	Scab (114).txt	1	3	Scab	0.637297	0.517144	0.725405	0.653212	none	keep	¿Ãµø«ı		Disease	0	include	0.637297	0.517144	0.725405	0.653212
train	Scab (114)	Scab (114).txt	2	3	Scab	0.190828	0.468533	0.381655	0.937066	none	keep	¿Ãµø«ı		Disease	0	include	0.190828	0.468533	0.381655	0.937066
train	Scab (115)	Scab (115).txt	1	3	Scab	0.409144	0.724392	0.749421	0.551215	none	keep	¿Ãµø«ı		Disease	0	include	0.409144	0.724392	0.749421	0.551215
train	Scab (116)	Scab (116).txt	1	3	Scab	0.488715	0.667969	0.56713	0.47309	none	keep	¿Ãµø«ı		Disease	0	include	0.488715	0.667969	0.56713	0.47309
train	Scab (118)	Scab (118).txt	1	3	Scab	0.46412	0.661458	0.859375	0.646701	none	keep	¿Ãµø«ı		Disease	0	include	0.46412	0.661458	0.859375	0.646701
train	Scab (119)	Scab (119).txt	1	3	Scab	0.407697	0.578993	0.659722	0.555556	none	keep	¿Ãµø«ı		Disease	0	include	0.407697	0.578993	0.659722	0.555556
train	Scab (120)	Scab (120).txt	1	3	Scab	0.545139	0.721137	0.500579	0.47526	none	keep	¿Ãµø«ı		Disease	0	include	0.545139	0.721137	0.500579	0.47526
train	Scab (120)	Scab (120).txt	2	3	Scab	0.689815	0.259983	0.257523	0.221354	none	keep	¿Ãµø«ı		Disease	0	include	0.689815	0.259983	0.257523	0.221354
train	Scab (121)	Scab (121).txt	1	3	Scab	0.478588	0.620226	0.88831	0.759549	none	keep	¿Ãµø«ı		Disease	0	include	0.478588	0.620226	0.88831	0.759549
train	Scab (123)	Scab (123).txt	1	3	Scab	0.472801	0.632161	0.720486	0.570747	none	keep	¿Ãµø«ı		Disease	0	include	0.472801	0.632161	0.720486	0.570747
train	Scab (125)	Scab (125).txt	1	3	Scab	0.493056	0.664714	0.691551	0.588108	none	keep	¿Ãµø«ı		Disease	0	include	0.493056	0.664714	0.691551	0.588108
train	Scab (127)	Scab (127).txt	1	3	Scab	0.51331	0.627821	0.593171	0.588108	none	keep	¿Ãµø«ı		Disease	0	include	0.51331	0.627821	0.593171	0.588108
train	Scab (128)	Scab (128).txt	1	3	Scab	0.724537	0.570312	0.442708	0.416667	none	keep	¿Ãµø«ı		Disease	0	include	0.724537	0.570312	0.442708	0.416667
train	Scab (128)	Scab (128).txt	2	3	Scab	0.273293	0.637587	0.546586	0.551215	none	keep	¿Ãµø«ı		Disease	0	include	0.273293	0.637587	0.546586	0.551215
train	Scab (129)	Scab (129).txt	1	3	Scab	0.448206	0.632161	0.717593	0.588108	none	keep	¿Ãµø«ı		Disease	0	include	0.448206	0.632161	0.717593	0.588108
train	Scab (13)	Scab (13).txt	1	3	Scab	0.530671	0.659288	0.622106	0.572917	none	keep	¿Ãµø«ı		Disease	0	include	0.530671	0.659288	0.622106	0.572917
train	Scab (130)	Scab (130).txt	1	3	Scab	0.56684	0.571398	0.509259	0.46658	none	keep	¿Ãµø«ı		Disease	0	include	0.56684	0.571398	0.509259	0.46658
train	Scab (130)	Scab (130).txt	2	2	Healthy	0.467014	0.254774	0.454282	0.509549	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Healthy	0	include	0.467014	0.254774	0.454282	0.509549
train	Scab (131)	Scab (131).txt	1	3	Scab	0.527778	0.468967	0.743634	0.696615	none	keep	¿Ãµø«ı		Disease	0	include	0.527778	0.468967	0.743634	0.696615
train	Scab (132)	Scab (132).txt	1	3	Scab	0.514757	0.67296	0.572917	0.46658	none	keep	¿Ãµø«ı		Disease	0	include	0.514757	0.67296	0.572917	0.46658
train	Scab (132)	Scab (132).txt	2	3	Scab	0.40191	0.228082	0.324074	0.249566	none	keep	¿Ãµø«ı		Disease	0	include	0.40191	0.228082	0.324074	0.249566
train	Scab (133)	Scab (133).txt	1	3	Scab	0.452546	0.641493	0.529514	0.477431	none	keep	¿Ãµø«ı		Disease	0	include	0.452546	0.641493	0.529514	0.477431
train	Scab (135)	Scab (135).txt	1	3	Scab	0.484375	0.665365	0.500579	0.47309	none	keep	¿Ãµø«ı		Disease	0	include	0.484375	0.665365	0.500579	0.47309
train	Scab (136)	Scab (136).txt	1	3	Scab	0.458333	0.656684	0.593171	0.611979	none	keep	¿Ãµø«ı		Disease	0	include	0.458333	0.656684	0.593171	0.611979
train	Scab (137)	Scab (137).txt	1	3	Scab	0.527778	0.629557	0.593171	0.596788	none	keep	¿Ãµø«ı		Disease	0	include	0.527778	0.629557	0.593171	0.596788
train	Scab (138)	Scab (138).txt	1	3	Scab	0.516204	0.694878	0.67419	0.610243	none	keep	¿Ãµø«ı		Disease	0	include	0.516204	0.694878	0.67419	0.610243
train	Scab (139)	Scab (139).txt	1	3	Scab	0.32827	0.58724	0.656539	0.529514	none	keep	¿Ãµø«ı		Disease	0	include	0.32827	0.58724	0.656539	0.529514
train	Scab (14)	Scab (14).txt	1	3	Scab	0.469907	0.605686	0.512153	0.388455	none	keep	¿Ãµø«ı		Disease	0	include	0.469907	0.605686	0.512153	0.388455
train	Scab (140)	Scab (140).txt	1	3	Scab	0.4511	0.500434	0.677083	0.62934	none	keep	¿Ãµø«ı		Disease	0	include	0.4511	0.500434	0.677083	0.62934
train	Scab (141)	Scab (141).txt	1	3	Scab	0.61169	0.719618	0.57581	0.520833	none	keep	¿Ãµø«ı		Disease	0	include	0.61169	0.719618	0.57581	0.520833
train	Scab (142)	Scab (142).txt	1	3	Scab	0.474248	0.727214	0.52662	0.488281	none	keep	¿Ãµø«ı		Disease	0	include	0.474248	0.727214	0.52662	0.488281
train	Scab (143)	Scab (143).txt	1	3	Scab	0.456272	0.435402	0.634766	0.763889	none	keep	¿Ãµø«ı		Disease	0	include	0.456272	0.435402	0.634766	0.763889
train	Scab (144)	Scab (144).txt	1	3	Scab	0.439525	0.732639	0.503472	0.429688	none	keep	¿Ãµø«ı		Disease	0	include	0.439525	0.732639	0.503472	0.429688
train	Scab (147)	Scab (147).txt	1	3	Scab	0.653646	0.425564	0.353009	0.253906	none	keep	¿Ãµø«ı		Disease	0	include	0.653646	0.425564	0.353009	0.253906
train	Scab (147)	Scab (147).txt	2	3	Scab	0.400463	0.568793	0.379051	0.262587	none	keep	¿Ãµø«ı		Disease	0	include	0.400463	0.568793	0.379051	0.262587
train	Scab (148)	Scab (148).txt	1	3	Scab	0.458333	0.612196	0.344329	0.353733	none	keep	¿Ãµø«ı		Disease	0	include	0.458333	0.612196	0.344329	0.353733
train	Scab (149)	Scab (149).txt	1	3	Scab	0.45544	0.644748	0.564236	0.562066	none	keep	¿Ãµø«ı		Disease	0	include	0.45544	0.644748	0.564236	0.562066
train	Scab (15)	Scab (15).txt	1	3	Scab	0.530671	0.697917	0.413773	0.373264	none	keep	¿Ãµø«ı		Disease	0	include	0.530671	0.697917	0.413773	0.373264
train	Scab (150)	Scab (150).txt	1	3	Scab	0.51331	0.586155	0.436921	0.388455	none	keep	¿Ãµø«ı		Disease	0	include	0.51331	0.586155	0.436921	0.388455
train	Scab (151)	Scab (151).txt	1	3	Scab	0.452546	0.506944	0.523727	0.412326	none	keep	¿Ãµø«ı		Disease	0	include	0.452546	0.506944	0.523727	0.412326
train	Scab (152)	Scab (152).txt	1	3	Scab	0.500289	0.559028	0.451389	0.381944	none	keep	¿Ãµø«ı		Disease	0	include	0.500289	0.559028	0.451389	0.381944
train	Scab (154)	Scab (154).txt	1	3	Scab	0.482928	0.716363	0.491898	0.457899	none	keep	¿Ãµø«ı		Disease	0	include	0.482928	0.716363	0.491898	0.457899
train	Scab (155)	Scab (155).txt	1	3	Scab	0.462674	0.66862	0.381944	0.31467	none	keep	¿Ãµø«ı		Disease	0	include	0.462674	0.66862	0.381944	0.31467
train	Scab (155)	Scab (155).txt	2	3	Scab	0.808015	0.175347	0.38397	0.350694	none	keep	¿Ãµø«ı		Disease	0	include	0.808015	0.175347	0.38397	0.350694
train	Scab (156)	Scab (156).txt	1	3	Scab	0.472801	0.581814	0.396412	0.279948	none	keep	¿Ãµø«ı		Disease	0	include	0.472801	0.581814	0.396412	0.279948
train	Scab (157)	Scab (157).txt	1	3	Scab	0.409144	0.592665	0.691551	0.570747	none	keep	¿Ãµø«ı		Disease	0	include	0.409144	0.592665	0.691551	0.570747
train	Scab (158)	Scab (158).txt	1	3	Scab	0.45544	0.654514	0.448495	0.407986	none	keep	¿Ãµø«ı		Disease	0	include	0.45544	0.654514	0.448495	0.407986
train	Scab (159)	Scab (159).txt	1	3	Scab	0.46412	0.685981	0.546875	0.423177	none	keep	¿Ãµø«ı		Disease	0	include	0.46412	0.685981	0.546875	0.423177
train	Scab (16)	Scab (16).txt	1	3	Scab	0.484375	0.629557	0.460069	0.410156	none	keep	¿Ãµø«ı		Disease	0	include	0.484375	0.629557	0.460069	0.410156
train	Scab (16)	Scab (16).txt	2	3	Scab	0.177807	0.557943	0.355613	0.366753	none	keep	¿Ãµø«ı		Disease	0	include	0.177807	0.557943	0.355613	0.366753
train	Scab (160)	Scab (160).txt	1	3	Scab	0.519097	0.637153	0.332755	0.286458	none	keep	¿Ãµø«ı		Disease	0	include	0.519097	0.637153	0.332755	0.286458
train	Scab (161)	Scab (161).txt	1	3	Scab	0.419271	0.67296	0.543981	0.449219	none	keep	¿Ãµø«ı		Disease	0	include	0.419271	0.67296	0.543981	0.449219
train	Scab (162)	Scab (162).txt	1	3	Scab	0.493056	0.59592	0.489005	0.403646	none	keep	¿Ãµø«ı		Disease	0	include	0.493056	0.59592	0.489005	0.403646
train	Scab (163)	Scab (163).txt	1	3	Scab	0.45978	0.623047	0.486111	0.444878	none	keep	¿Ãµø«ı		Disease	0	include	0.45978	0.623047	0.486111	0.444878
train	Scab (165)	Scab (165).txt	1	3	Scab	0.50463	0.606771	0.407986	0.373264	none	keep	¿Ãµø«ı		Disease	0	include	0.50463	0.606771	0.407986	0.373264
train	Scab (166)	Scab (166).txt	1	3	Scab	0.443866	0.681641	0.656829	0.614149	none	keep	¿Ãµø«ı		Disease	0	include	0.443866	0.681641	0.656829	0.614149
train	Scab (167)	Scab (167).txt	1	3	Scab	0.51331	0.623047	0.795718	0.592448	none	keep	¿Ãµø«ı		Disease	0	include	0.51331	0.623047	0.795718	0.592448
train	Scab (167)	Scab (167).txt	2	3	Scab	0.17202	0.44184	0.344039	0.434028	none	keep	¿Ãµø«ı		Disease	0	include	0.17202	0.44184	0.344039	0.434028
train	Scab (168)	Scab (168).txt	1	3	Scab	0.598669	0.736111	0.740741	0.527778	none	keep	¿Ãµø«ı		Disease	0	include	0.598669	0.736111	0.740741	0.527778
train	Scab (169)	Scab (169).txt	1	3	Scab	0.41059	0.568793	0.711806	0.518663	none	keep	¿Ãµø«ı		Disease	0	include	0.41059	0.568793	0.711806	0.518663
train	Scab (169)	Scab (169).txt	2	3	Scab	0.501302	0.22526	0.997396	0.450521	none	keep	¿Ãµø«ı		Disease	0	include	0.501302	0.22526	0.997396	0.450521
train	Scab (169)	Scab (169).txt	3	3	Scab	0.112703	0.180773	0.225405	0.361545	none	keep	¿Ãµø«ı		Disease	0	include	0.112703	0.180773	0.225405	0.361545
train	Scab (17)	Scab (17).txt	1	3	Scab	0.399016	0.742405	0.636574	0.514323	none	keep	¿Ãµø«ı		Disease	0	include	0.399016	0.742405	0.636574	0.514323
train	Scab (17)	Scab (17).txt	2	3	Scab	0.523438	0.383247	0.474537	0.325521	none	keep	¿Ãµø«ı		Disease	0	include	0.523438	0.383247	0.474537	0.325521
train	Scab (170)	Scab (170).txt	1	3	Scab	0.494502	0.725043	0.486111	0.427517	none	keep	¿Ãµø«ı		Disease	0	include	0.494502	0.725043	0.486111	0.427517
train	Scab (171)	Scab (171).txt	1	3	Scab	0.438079	0.566623	0.57581	0.405816	none	keep	¿Ãµø«ı		Disease	0	include	0.438079	0.566623	0.57581	0.405816
train	Scab (172)	Scab (172).txt	1	3	Scab	0.498843	0.687066	0.541088	0.486111	none	keep	¿Ãµø«ı		Disease	0	include	0.498843	0.687066	0.541088	0.486111
train	Scab (174)	Scab (174).txt	1	3	Scab	0.497396	0.594835	0.520833	0.414497	none	keep	¿Ãµø«ı		Disease	0	include	0.497396	0.594835	0.520833	0.414497
train	Scab (177)	Scab (177).txt	1	3	Scab	0.453993	0.637153	0.636574	0.525174	none	keep	¿Ãµø«ı		Disease	0	include	0.453993	0.637153	0.636574	0.525174
train	Scab (179)	Scab (179).txt	1	3	Scab	0.435185	0.71875	0.766782	0.5625	none	keep	¿Ãµø«ı		Disease	0	include	0.435185	0.71875	0.766782	0.5625
train	Scab (18)	Scab (18).txt	1	3	Scab	0.453993	0.576389	0.68287	0.520833	none	keep	¿Ãµø«ı		Disease	0	include	0.453993	0.576389	0.68287	0.520833
train	Scab (180)	Scab (180).txt	1	3	Scab	0.542245	0.742622	0.604745	0.514757	none	keep	¿Ãµø«ı		Disease	0	include	0.542245	0.742622	0.604745	0.514757
train	Scab (181)	Scab (181).txt	1	3	Scab	0.427951	0.676215	0.758102	0.538194	none	keep	¿Ãµø«ı		Disease	0	include	0.427951	0.676215	0.758102	0.538194
train	Scab (182)	Scab (182).txt	1	3	Scab	0.429398	0.699002	0.593171	0.488281	none	keep	¿Ãµø«ı		Disease	0	include	0.429398	0.699002	0.593171	0.488281
train	Scab (184)	Scab (184).txt	1	2	Healthy	0.141059	0.680628	0.282118	0.512153	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Healthy	0	include	0.141059	0.680628	0.282118	0.512153
train	Scab (184)	Scab (184).txt	2	3	Scab	0.381402	0.498336	0.286458	0.512153	none	keep	¿Ãµø«ı		Disease	0	include	0.381402	0.498336	0.286458	0.512153
train	Scab (185)	Scab (185).txt	1	3	Scab	0.469907	0.731554	0.610532	0.509983	none	keep	¿Ãµø«ı		Disease	0	include	0.469907	0.731554	0.610532	0.509983
train	Scab (187)	Scab (187).txt	1	3	Scab	0.390336	0.696832	0.549769	0.444878	none	keep	¿Ãµø«ı		Disease	0	include	0.390336	0.696832	0.549769	0.444878
train	Scab (188)	Scab (188).txt	1	3	Scab	0.500289	0.610026	0.630787	0.509983	none	keep	¿Ãµø«ı		Disease	0	include	0.500289	0.610026	0.630787	0.509983
train	Scab (19)	Scab (19).txt	1	3	Scab	0.430845	0.577474	0.636574	0.527344	none	keep	¿Ãµø«ı		Disease	0	include	0.430845	0.577474	0.636574	0.527344
train	Scab (190)	Scab (190).txt	1	3	Scab	0.393229	0.649089	0.555556	0.523003	none	keep	¿Ãµø«ı		Disease	0	include	0.393229	0.649089	0.555556	0.523003
